#DETEKTREF,INT_BEGIN,Q_KFZ,V_KFZ,Q_PKW,V_PKW,Q_LKW,V_LKW
1000008350,19:10:00,174,51,150,52,24,12
1000008350,19:20:00,222,49,198,49,24,18
1000008350,19:30:00,168,50,150,51,18,14
1000008350,19:40:00,180,47,168,48,12,10
1000008350,19:50:00,114,37,90,39,24,8
1000008350,20:00:00,174,50,162,50,12,7
1000008350,20:10:00,252,51,234,52,18,14
1000008350,20:20:00,108,46,102,43,6,2
1000008350,20:30:00,138,50,138,50,0,0
1000008350,20:40:00,162,53,150,53,12,8
1000008350,20:50:00,150,50,138,50,12,12
1000008350,21:00:00,138,50,132,51,6,3
1000008350,21:10:00,156,52,138,53,18,9
1000008350,21:20:00,108,54,96,56,12,9
1000008350,21:30:00,180,51,162,45,18,18
1000008350,21:40:00,198,54,174,55,24,15
1000008350,21:50:00,108,48,96,49,12,7
1000008350,22:00:00,132,54,120,54,12,10
1000008350,22:10:00,114,48,90,37,24,20
1000008350,22:20:00,90,49,78,46,12,8
1000008350,22:30:00,132,52,126,52,6,5
1000008350,22:40:00,78,44,54,30,24,19
1000008350,22:50:00,84,39,78,33,6,5
1000008350,23:00:00,90,49,84,50,6,4
1000008350,23:10:00,36,20,18,16,18,13
1000008350,23:20:00,78,36,66,37,12,7
1000008350,23:30:00,72,43,48,36,24,16
1000008350,23:40:00,48,25,48,25,0,0
1000008350,23:50:00,72,47,66,47,6,5
1000008352,00:00:00,18,14,18,14,0,0
1000008352,00:10:00,18,16,18,16,0,0
1000008352,00:20:00,48,32,42,28,6,4
1000008352,00:30:00,18,13,18,13,0,0
1000008352,00:40:00,0,0,0,0,0,0
1000008352,00:50:00,12,11,12,11,0,0
1000008352,01:00:00,6,4,6,4,0,0
1000008352,01:10:00,0,0,0,0,0,0
1000008352,01:20:00,6,6,6,6,0,0
1000008352,01:30:00,0,0,0,0,0,0
1000008352,01:40:00,6,6,6,6,0,0
1000008352,01:50:00,6,4,6,4,0,0
1000008352,02:00:00,6,7,6,7,0,0
1000008352,02:10:00,6,7,6,7,0,0
1000008352,02:20:00,0,0,0,0,0,0
1000008352,02:30:00,0,0,0,0,0,0
1000008352,02:40:00,12,12,12,12,0,0
1000008352,02:50:00,0,0,0,0,0,0
1000008352,03:00:00,0,0,0,0,0,0
1000008352,03:10:00,6,8,6,8,0,0
1000008352,03:20:00,0,0,0,0,0,0
1000008352,03:30:00,0,0,0,0,0,0
1000008352,03:40:00,0,0,0,0,0,0
1000008352,03:50:00,0,0,0,0,0,0
1000008352,04:00:00,0,0,0,0,0,0
1000008352,04:10:00,12,8,12,8,0,0
1000008352,04:20:00,6,7,0,0,6,7
1000008352,04:30:00,6,5,6,5,0,0
1000008352,04:40:00,12,13,6,8,6,5
1000008352,04:50:00,12,6,12,6,0,0
1000008352,05:00:00,12,14,12,14,0,0
1000008352,05:10:00,36,23,36,23,0,0
1000008352,05:20:00,24,21,24,21,0,0
1000008352,05:30:00,54,36,54,36,0,0
1000008352,05:40:00,102,40,102,40,0,0
1000008352,05:50:00,102,42,96,36,6,6
1000008352,06:00:00,78,41,78,41,0,0
1000008352,06:10:00,53,32,53,32,0,0
1000008352,06:20:00,66,34,66,34,0,0
1000008352,06:30:00,60,37,54,32,6,5
1000008352,06:40:00,72,32,72,32,0,0
1000008352,06:50:00,210,44,198,43,12,10
1000008352,07:00:00,120,36,120,36,0,0
1000008352,07:10:00,162,41,144,40,18,15
1000008352,07:20:00,228,53,228,53,0,0
1000008352,07:30:00,162,45,156,45,6,5
1000008352,07:40:00,234,54,234,54,0,0
1000008352,07:50:00,240,51,240,51,0,0
1000008352,08:00:00,168,49,168,49,0,0
1000008352,08:10:00,210,43,204,43,6,5
1000008352,08:20:00,204,46,192,46,12,10
1000008352,08:30:00,132,54,132,54,0,0
1000008352,08:40:00,168,43,168,43,0,0
1000008352,08:50:00,204,57,192,57,12,9
1000008352,09:00:00,133,50,133,50,0,0
1000008352,09:10:00,144,51,132,51,12,9
1000008352,09:20:00,162,42,150,44,12,9
1000008352,09:30:00,174,53,150,53,24,16
1000008352,09:40:00,156,49,150,50,6,5
1000008352,09:50:00,156,47,150,47,6,5
1000008352,10:00:00,132,48,126,48,6,6
1000008352,10:10:00,126,48,126,48,0,0
1000008352,10:20:00,144,47,132,42,12,9
1000008352,10:30:00,102,50,102,50,0,0
1000008352,10:40:00,186,55,168,55,18,4
1000008352,10:50:00,120,56,114,49,6,7
1000008352,11:00:00,198,55,198,55,0,0
1000008352,11:10:00,102,52,102,52,0,0
1000008352,11:20:00,234,53,222,53,12,11
1000008352,11:30:00,150,42,144,42,6,6
1000008352,11:40:00,168,51,162,51,6,4
1000008352,11:50:00,162,54,150,53,12,10
1000008352,12:00:00,150,50,144,50,6,4
1000008352,12:10:00,150,48,150,48,0,0
1000008352,12:20:00,144,39,126,39,18,9
1000008352,12:30:00,120,37,108,38,12,9
1000008352,12:40:00,174,52,168,52,6,5
1000008352,12:50:00,240,54,234,54,6,6
1000008352,13:00:00,192,52,180,52,12,10
1000008352,13:10:00,198,49,186,46,12,4
1000008352,13:20:00,180,48,174,48,6,5
1000008352,13:30:00,144,47,138,47,6,6
1000008352,13:40:00,180,48,180,48,0,0
1000008352,13:50:00,156,54,156,54,0,0
1000008352,14:00:00,144,51,138,51,6,5
1000008352,14:10:00,198,51,198,51,0,0
1000008352,14:20:00,132,50,132,50,0,0
1000008352,14:30:00,222,53,216,53,6,5
1000008352,14:40:00,186,51,186,51,0,0
1000008352,14:50:00,210,56,204,57,6,6
1000008352,15:00:00,84,49,84,49,0,0
1000008352,15:10:00,114,48,108,48,6,4
1000008352,15:20:00,156,53,156,53,0,0
1000008352,15:30:00,96,46,96,46,0,0
1000008352,15:40:00,150,46,144,46,6,6
1000008352,15:50:00,198,54,186,54,12,10
1000008352,16:00:00,174,51,174,51,0,0
1000008352,16:10:00,168,52,168,52,0,0
1000008352,16:20:00,126,50,126,50,0,0
1000008352,16:30:00,168,58,156,59,12,12
1000008352,16:40:00,126,48,126,48,0,0
1000008352,16:50:00,168,56,168,56,0,0
1000008352,17:00:00,186,60,186,60,0,0
1000008352,17:10:00,174,59,162,59,12,12
1000008352,17:20:00,192,58,186,58,6,6
1000008352,17:30:00,114,36,108,36,6,7
1000008352,17:40:00,180,40,180,40,0,0
1000008352,17:50:00,102,48,102,48,0,0
1000008352,18:00:00,162,62,162,62,0,0
1000008352,18:10:00,150,52,144,52,6,6
1000008352,18:20:00,102,48,96,49,6,6
1000008352,18:30:00,120,58,120,58,0,0
1000008352,18:40:00,72,34,72,34,0,0
1000008352,18:50:00,120,55,120,55,0,0
1000008352,19:00:00,102,41,90,40,12,11
1000008352,19:10:00,90,39,90,39,0,0
1000008352,19:20:00,54,27,54,27,0,0
1000008352,19:30:00,78,44,78,44,0,0
1000008352,19:40:00,66,32,66,32,0,0
1000008352,19:50:00,84,41,84,41,0,0
1000008352,20:00:00,66,40,66,40,0,0
1000008352,20:10:00,78,40,78,40,0,0
1000008352,20:20:00,72,43,72,43,0,0
1000008352,20:30:00,48,35,48,35,0,0
1000008352,20:40:00,108,54,108,54,0,0
1000008352,20:50:00,60,38,60,38,0,0
1000008352,21:00:00,36,28,36,28,0,0
1000008352,21:10:00,108,46,108,46,0,0
1000008352,21:20:00,54,32,54,32,0,0
1000008352,21:30:00,72,43,72,43,0,0
1000008352,21:40:00,72,43,72,43,0,0
1000008352,21:50:00,48,22,48,22,0,0
1000008352,22:00:00,48,32,48,32,0,0
1000008352,22:10:00,30,19,30,19,0,0
1000008352,22:20:00,24,19,24,19,0,0
1000008352,22:30:00,48,31,48,31,0,0
1000008352,22:40:00,24,19,24,19,0,0
1000008352,22:50:00,36,21,36,21,0,0
1000008352,23:00:00,24,12,24,12,0,0
1000008352,23:10:00,24,20,24,20,0,0
1000008352,23:20:00,36,20,36,20,0,0
1000008352,23:30:00,24,18,24,18,0,0
1000008352,23:40:00,18,18,18,18,0,0
1000008352,23:50:00,24,21,24,21,0,0
1000008356,00:00:00,30,17,24,12,6,5
1000008356,00:10:00,24,16,24,16,0,0
1000008356,00:20:00,54,42,36,34,18,12
1000008356,00:30:00,12,13,6,6,6,8
1000008356,00:40:00,24,24,18,18,6,5
1000008356,00:50:00,36,30,12,11,24,18
1000008356,01:00:00,12,10,6,5,6,5
1000008356,01:10:00,24,27,12,12,12,14
1000008356,01:20:00,30,20,24,19,6,5
1000008356,01:30:00,12,8,6,5,6,3
1000008356,01:40:00,12,5,6,6,6,4
1000008356,01:50:00,24,11,12,7,12,8
1000008356,02:00:00,6,6,6,6,0,0
1000008356,02:10:00,12,13,12,13,0,0
1000008356,02:20:00,6,8,6,8,0,0
1000008356,02:30:00,6,5,6,5,0,0
1000008356,02:40:00,18,14,6,6,12,9
1000008356,02:50:00,6,6,6,6,0,0
1000008356,03:00:00,0,0,0,0,0,0
1000008356,03:10:00,12,9,12,9,0,0
1000008356,03:20:00,0,0,0,0,0,0
1000008356,03:30:00,18,18,18,18,0,0
1000008356,03:40:00,6,3,6,3,0,0
1000008356,03:50:00,6,6,6,6,0,0
1000008356,04:00:00,18,9,12,5,6,4
1000008356,04:10:00,18,14,0,0,18,14
1000008356,04:20:00,12,14,6,6,6,8
1000008356,04:30:00,36,20,18,12,18,8
1000008356,04:40:00,24,20,24,20,0,0
1000008356,04:50:00,30,21,24,22,6,4
1000008356,05:00:00,30,22,24,17,6,5
1000008356,05:10:00,48,37,48,37,0,0
1000008356,05:20:00,102,49,90,50,12,4
1000008356,05:30:00,72,34,66,34,6,5
1000008356,05:40:00,120,48,108,50,12,6
1000008356,05:50:00,108,48,102,48,6,5
1000008356,06:00:00,132,42,120,44,12,6
1000008356,06:10:00,120,45,120,45,0,0
1000008356,06:20:00,102,40,72,38,30,18
1000008356,06:30:00,138,46,108,46,30,17
1000008356,06:40:00,174,46,126,39,48,26
1000008356,06:50:00,228,41,186,42,42,18
1000008356,07:00:00,150,44,120,44,30,16
1000008356,07:10:00,168,42,114,39,54,32
1000008356,07:20:00,258,46,222,46,36,20
1000008356,07:30:00,204,38,174,38,30,10
1000008356,07:40:00,270,46,216,48,54,24
1000008356,07:50:00,264,46,222,46,42,25
1000008356,08:00:00,258,40,210,41,48,28
1000008356,08:10:00,258,42,234,43,24,12
1000008356,08:20:00,264,43,210,45,54,20
1000008356,08:30:00,186,44,132,44,54,21
1000008356,08:40:00,174,40,120,34,54,18
1000008356,08:50:00,222,42,144,39,78,22
1000008356,09:00:00,234,46,192,46,42,22
1000008356,09:10:00,168,45,150,46,18,10
1000008356,09:20:00,198,45,144,35,54,33
1000008356,09:30:00,174,44,144,46,30,13
1000008356,09:40:00,192,44,150,46,42,17
1000008356,09:50:00,192,42,174,38,18,14
1000008356,10:00:00,264,42,210,40,54,14
1000008356,10:10:00,174,40,174,40,0,0
1000008356,10:20:00,204,43,174,38,30,16
1000008356,10:30:00,264,42,192,43,72,19
1000008356,10:40:00,246,44,222,45,24,11
1000008356,10:50:00,192,50,186,49,6,6
1000008356,11:00:00,300,43,264,44,36,14
1000008356,11:10:00,306,45,276,45,30,18
1000008356,11:20:00,288,44,240,46,48,24
1000008356,11:30:00,240,41,222,42,18,8
1000008356,11:40:00,294,46,252,48,42,23
1000008356,11:50:00,282,47,258,47,24,18
1000008356,12:00:00,282,48,252,50,30,11
1000008356,12:10:00,324,42,282,43,42,21
1000008356,12:20:00,300,47,258,46,42,36
1000008356,12:30:00,318,45,258,41,60,30
1000008356,12:40:00,306,45,246,46,60,30
1000008356,12:50:00,246,46,198,47,48,16
1000008356,13:00:00,324,41,282,39,42,19
1000008356,13:10:00,354,41,324,41,30,18
1000008356,13:20:00,342,46,312,47,30,12
1000008356,13:30:00,306,46,240,47,66,26
1000008356,13:40:00,288,46,234,47,54,26
1000008356,13:50:00,228,47,186,44,42,24
1000008356,14:00:00,306,41,270,42,36,15
1000008356,14:10:00,330,48,318,48,12,9
1000008356,14:20:00,240,43,222,44,18,10
1000008356,14:30:00,384,44,342,43,42,18
1000008356,14:40:00,348,44,306,45,42,21
1000008356,14:50:00,348,42,318,42,30,18
1000008356,15:00:00,312,45,282,45,30,20
1000008356,15:10:00,282,48,264,48,18,15
1000008356,15:20:00,324,45,306,45,18,10
1000008356,15:30:00,372,46,354,47,18,9
1000008356,15:40:00,414,41,342,43,72,26
1000008356,15:50:00,396,46,366,46,30,14
1000008356,16:00:00,372,45,336,46,36,15
1000008356,16:10:00,414,45,390,45,24,15
1000008356,16:20:00,396,47,366,48,30,13
1000008356,16:30:00,468,48,468,48,0,0
1000008356,16:40:00,402,46,366,46,36,18
1000008356,16:50:00,504,47,492,47,12,10
1000008356,17:00:00,426,47,402,47,24,15
1000008356,17:10:00,426,47,408,48,18,7
1000008356,17:20:00,426,47,408,47,18,11
1000008356,17:30:00,372,48,348,48,24,11
1000008356,17:40:00,402,46,378,46,24,13
1000008356,17:50:00,312,44,294,45,18,10
1000008356,18:00:00,324,47,312,48,12,7
1000008356,18:10:00,390,48,378,48,12,8
1000008356,18:20:00,270,45,240,43,30,18
1000008356,18:30:00,378,47,366,48,12,7
1000008356,18:40:00,330,42,294,44,36,18
1000008356,18:50:00,240,43,240,43,0,0
1000008356,19:00:00,234,42,204,44,30,15
1000008356,19:10:00,228,43,210,43,18,8
1000008356,19:20:00,234,43,210,44,24,14
1000008356,19:30:00,222,46,216,46,6,5
1000008356,19:40:00,222,45,198,46,24,14
1000008356,19:50:00,222,50,216,50,6,5
1000008356,20:00:00,222,48,192,50,30,15
1000008356,20:10:00,174,46,156,47,18,10
1000008356,20:20:00,192,54,180,48,12,10
1000008356,20:30:00,120,46,114,47,6,5
1000008356,20:40:00,180,45,174,46,6,2
1000008356,20:50:00,120,51,114,52,6,4
1000008356,21:00:00,90,24,90,24,0,0
1000008356,21:10:00,156,50,150,50,6,5
1000008356,21:20:00,180,51,162,52,18,11
1000008356,21:30:00,120,42,114,43,6,4
1000008356,21:40:00,126,50,114,41,12,14
1000008356,21:50:00,120,46,114,46,6,3
1000008356,22:00:00,126,43,120,43,6,3
1000008356,22:10:00,114,54,108,49,6,5
1000008356,22:20:00,54,40,48,34,6,6
1000008356,22:30:00,120,43,102,38,18,12
1000008356,22:40:00,60,30,48,28,12,6
1000008356,22:50:00,78,35,72,35,6,6
1000008356,23:00:00,102,45,84,37,18,14
1000008356,23:10:00,54,27,42,27,12,10
1000008356,23:20:00,30,14,30,14,0,0
1000008356,23:30:00,24,11,24,11,0,0
1000008356,23:40:00,18,13,12,13,6,5
1000008356,23:50:00,24,15,18,14,6,4
1000008358,00:00:00,18,13,12,9,6,4
1000008358,00:10:00,24,15,24,15,0,0
1000008358,00:20:00,36,35,36,35,0,0
1000008358,00:30:00,18,16,18,16,0,0
1000008358,00:40:00,18,17,18,17,0,0
1000008358,00:50:00,13,11,13,11,0,0
1000008358,01:00:00,6,5,6,5,0,0
1000008358,01:10:00,12,11,12,11,0,0
1000008358,01:20:00,18,14,12,8,6,6
1000008358,01:30:00,0,0,0,0,0,0
1000008358,01:40:00,12,8,12,8,0,0
1000008358,01:50:00,6,4,0,0,6,4
1000008358,02:00:00,6,4,6,4,0,0
1000008358,02:10:00,6,6,6,6,0,0
1000008358,02:20:00,12,12,6,7,6,5
1000008358,02:30:00,30,19,24,14,6,5
1000008358,02:40:00,6,6,0,0,6,6
1000008358,02:50:00,0,0,0,0,0,0
1000008358,03:00:00,0,0,0,0,0,0
1000008358,03:10:00,12,8,12,8,0,0
1000008358,03:20:00,6,6,6,6,0,0
1000008358,03:30:00,18,17,18,17,0,0
1000008358,03:40:00,6,3,6,3,0,0
1000008358,03:50:00,12,12,12,12,0,0
1000008358,04:00:00,6,3,6,3,0,0
1000008358,04:10:00,6,5,6,5,0,0
1000008358,04:20:00,7,7,7,7,0,0
1000008358,04:30:00,24,16,24,16,0,0
1000008358,04:40:00,6,7,6,7,0,0
1000008358,04:50:00,18,14,18,14,0,0
1000008358,05:00:00,18,16,18,16,0,0
1000008358,05:10:00,24,23,24,23,0,0
1000008358,05:20:00,18,12,18,12,0,0
1000008358,05:30:00,30,25,30,25,0,0
1000008358,05:40:00,54,23,54,23,0,0
1000008358,05:50:00,30,22,30,22,0,0
1000008358,06:00:00,78,37,72,32,6,4
1000008358,06:10:00,66,36,66,36,0,0
1000008358,06:20:00,96,48,96,48,0,0
1000008358,06:30:00,72,44,72,44,0,0
1000008358,06:40:00,180,49,168,50,12,7
1000008358,06:50:00,132,50,126,50,6,6
1000008358,07:00:00,102,32,96,32,6,6
1000008358,07:10:00,144,34,144,34,0,0
1000008358,07:20:00,138,41,138,41,0,0
1000008358,07:30:00,126,46,120,47,6,4
1000008358,07:40:00,120,40,114,42,6,2
1000008358,07:50:00,174,46,168,46,6,4
1000008358,08:00:00,162,48,144,44,18,9
1000008358,08:10:00,132,35,114,36,18,14
1000008358,08:20:00,204,44,186,45,18,10
1000008358,08:30:00,144,34,144,34,0,0
1000008358,08:40:00,114,39,108,39,6,5
1000008358,08:50:00,186,47,186,47,0,0
1000008358,09:00:00,54,22,48,17,6,4
1000008358,09:10:00,120,45,120,45,0,0
1000008358,09:20:00,174,48,168,43,6,5
1000008358,09:30:00,126,39,114,39,12,9
1000008358,09:40:00,102,46,90,43,12,3
1000008358,09:50:00,102,42,102,42,0,0
1000008358,10:00:00,108,41,108,41,0,0
1000008358,10:10:00,78,35,72,34,6,6
1000008358,10:20:00,114,41,90,42,24,8
1000008358,10:30:00,102,45,96,46,6,3
1000008358,10:40:00,90,37,90,37,0,0
1000008358,10:50:00,108,45,108,45,0,0
1000008358,11:00:00,156,46,150,46,6,4
1000008358,11:10:00,186,50,186,50,0,0
1000008358,11:20:00,180,47,174,47,6,6
1000008358,11:30:00,174,43,168,44,6,4
1000008358,11:40:00,150,42,150,42,0,0
1000008358,11:50:00,126,47,120,48,6,5
1000008358,12:00:00,126,44,126,44,0,0
1000008358,12:10:00,162,45,156,44,6,8
1000008358,12:20:00,174,44,168,44,6,4
1000008358,12:30:00,138,36,138,36,0,0
1000008358,12:40:00,186,42,186,42,0,0
1000008358,12:50:00,198,51,198,51,0,0
1000008358,13:00:00,258,46,252,46,6,5
1000008358,13:10:00,204,49,204,49,0,0
1000008358,13:20:00,162,44,150,44,12,10
1000008358,13:30:00,216,55,216,55,0,0
1000008358,13:40:00,186,45,186,45,0,0
1000008358,13:50:00,150,44,150,44,0,0
1000008358,14:00:00,156,49,150,49,6,5
1000008358,14:10:00,162,48,162,48,0,0
1000008358,14:20:00,192,46,186,46,6,4
1000008358,14:30:00,306,51,300,51,6,5
1000008358,14:40:00,210,50,210,50,0,0
1000008358,14:50:00,252,42,240,42,12,8
1000008358,15:00:00,186,38,186,38,0,0
1000008358,15:10:00,126,43,114,43,12,10
1000008358,15:20:00,240,49,228,49,12,9
1000008358,15:30:00,276,46,264,46,12,7
1000008358,15:40:00,324,49,318,50,6,4
1000008358,15:50:00,306,49,294,50,12,8
1000008358,16:00:00,258,45,240,46,18,7
1000008358,16:10:00,312,50,300,50,12,9
1000008358,16:20:00,240,49,240,49,0,0
1000008358,16:30:00,294,52,288,52,6,5
1000008358,16:40:00,306,51,306,51,0,0
1000008358,16:50:00,318,47,318,47,0,0
1000008358,17:00:00,318,47,312,47,6,4
1000008358,17:10:00,348,44,348,44,0,0
1000008358,17:20:00,282,50,282,50,0,0
1000008358,17:30:00,192,52,192,52,0,0
1000008358,17:40:00,246,50,240,50,6,2
1000008358,17:50:00,300,47,300,47,0,0
1000008358,18:00:00,240,48,234,49,6,3
1000008358,18:10:00,174,39,174,39,0,0
1000008358,18:20:00,234,51,234,51,0,0
1000008358,18:30:00,252,50,252,50,0,0
1000008358,18:40:00,198,52,192,53,6,2
1000008358,18:50:00,132,52,132,52,0,0
1000008358,19:00:00,162,44,156,44,6,5
1000008358,19:10:00,114,40,114,40,0,0
1000008358,19:20:00,132,46,132,46,0,0
1000008358,19:30:00,150,47,144,47,6,6
1000008358,19:40:00,162,52,156,54,6,2
1000008358,19:50:00,72,37,72,37,0,0
1000008358,20:00:00,114,47,108,47,6,4
1000008358,20:10:00,126,41,126,41,0,0
1000008358,20:20:00,72,31,72,31,0,0
1000008358,20:30:00,72,38,72,38,0,0
1000008358,20:40:00,48,18,48,18,0,0
1000008358,20:50:00,42,19,42,19,0,0
1000008358,21:00:00,72,37,72,37,0,0
1000008358,21:10:00,48,26,48,26,0,0
1000008358,21:20:00,66,31,66,31,0,0
1000008358,21:30:00,72,41,72,41,0,0
1000008358,21:40:00,84,37,84,37,0,0
1000008358,21:50:00,48,35,42,36,6,5
1000008358,22:00:00,54,28,48,26,6,2
1000008358,22:10:00,78,37,78,37,0,0
1000008358,22:20:00,48,44,48,44,0,0
1000008358,22:30:00,36,30,30,26,6,5
1000008358,22:40:00,24,18,18,16,6,3
1000008358,22:50:00,6,6,6,6,0,0
1000008358,23:00:00,18,5,12,6,6,5
1000008358,23:10:00,36,34,36,34,0,0
1000008358,23:20:00,30,23,24,20,6,2
1000008358,23:30:00,6,3,6,3,0,0
1000008358,23:40:00,18,18,18,18,0,0
1000008358,23:50:00,40,28,40,28,0,0
1000008376,00:00:00,0,0,0,0,0,0
1000008376,00:10:00,0,0,0,0,0,0
1000008376,00:20:00,6,5,6,5,0,0
1000008376,00:30:00,0,0,0,0,0,0
1000008376,00:40:00,6,8,6,8,0,0
1000008376,00:50:00,6,7,6,7,0,0
1000008376,01:00:00,0,0,0,0,0,0
1000008376,01:10:00,0,0,0,0,0,0
1000008376,01:20:00,6,5,6,5,0,0
1000008376,01:30:00,0,0,0,0,0,0
1000008376,01:40:00,0,0,0,0,0,0
1000008376,01:50:00,12,11,12,11,0,0
1000008376,02:00:00,0,0,0,0,0,0
1000008376,02:10:00,6,6,6,6,0,0
1000008376,02:20:00,12,11,6,6,6,5
1000008376,02:30:00,6,6,0,0,6,6
1000008376,02:40:00,0,0,0,0,0,0
1000008376,02:50:00,6,4,6,4,0,0
1000008376,03:00:00,12,12,12,12,0,0
1000008376,03:10:00,0,0,0,0,0,0
1000008376,03:20:00,6,5,6,5,0,0
1000008376,03:30:00,12,12,6,6,6,6
1000008376,03:40:00,12,11,12,11,0,0
1000008376,03:50:00,6,5,0,0,6,5
1000008376,04:00:00,0,0,0,0,0,0
1000008376,04:10:00,6,7,0,0,6,7
1000008376,04:20:00,0,0,0,0,0,0
1000008376,04:30:00,6,4,0,0,6,4
1000008376,04:40:00,18,16,18,16,0,0
1000008376,04:50:00,12,10,12,10,0,0
1000008376,05:00:00,6,6,6,6,0,0
1000008376,05:10:00,42,22,36,22,6,7
1000008376,05:20:00,132,50,132,50,0,0
1000008376,05:30:00,144,54,144,54,0,0
1000008376,05:40:00,150,53,144,53,6,5
1000008376,05:50:00,132,52,132,52,0,0
1000008376,06:00:00,54,36,54,36,0,0
1000008376,06:10:00,72,51,72,51,0,0
1000008376,06:20:00,72,47,60,49,12,9
1000008376,06:30:00,120,42,120,42,0,0
1000008376,06:40:00,198,60,192,60,6,5
1000008376,06:50:00,186,51,186,51,0,0
1000008376,07:00:00,84,41,72,36,12,10
1000008376,07:10:00,156,58,144,59,12,8
1000008376,07:20:00,204,53,204,53,0,0
1000008376,07:30:00,162,51,150,52,12,10
1000008376,07:40:00,198,55,186,50,12,10
1000008376,07:50:00,180,51,168,51,12,5
1000008376,08:00:00,258,52,246,52,12,10
1000008376,08:10:00,294,49,264,50,30,19
1000008376,08:20:00,138,56,132,51,6,5
1000008376,08:30:00,126,61,120,60,6,6
1000008376,08:40:00,174,54,174,54,0,0
1000008376,08:50:00,192,52,180,52,12,10
1000008376,09:00:00,156,54,138,55,18,14
1000008376,09:10:00,162,51,144,52,18,10
1000008376,09:20:00,186,51,162,52,24,19
1000008376,09:30:00,126,47,114,48,12,9
1000008376,09:40:00,126,50,96,45,30,13
1000008376,09:50:00,102,47,90,47,12,13
1000008376,10:00:00,120,51,108,51,12,12
1000008376,10:10:00,90,46,90,46,0,0
1000008376,10:20:00,102,51,90,44,12,12
1000008376,10:30:00,102,47,90,41,12,11
1000008376,10:40:00,138,56,120,53,18,14
1000008376,10:50:00,102,50,102,50,0,0
1000008376,11:00:00,168,53,144,46,24,18
1000008376,11:10:00,132,51,126,50,6,6
1000008376,11:20:00,102,40,96,40,6,5
1000008376,11:30:00,252,57,240,57,12,10
1000008376,11:40:00,168,49,156,50,12,4
1000008376,11:50:00,150,51,144,51,6,6
1000008376,12:00:00,96,40,84,33,12,12
1000008376,12:10:00,162,54,150,54,12,11
1000008376,12:20:00,108,53,78,41,30,17
1000008376,12:30:00,150,49,144,49,6,4
1000008376,12:40:00,180,57,174,57,6,5
1000008376,12:50:00,222,49,198,44,24,20
1000008376,13:00:00,192,53,174,51,18,13
1000008376,13:10:00,186,52,180,49,6,3
1000008376,13:20:00,252,52,252,52,0,0
1000008376,13:30:00,282,55,276,55,6,4
1000008376,13:40:00,204,50,198,50,6,5
1000008376,13:50:00,168,57,162,57,6,7
1000008376,14:00:00,150,52,144,53,6,4
1000008376,14:10:00,96,46,96,46,0,0
